# energy dos(up) dos(down)
-9.247134384999999668e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.245214384999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.243284384999999759e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.241354385000001059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.239424385000000939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.237504384999999729e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.235574385000001030e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.233644385000000909e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.231724384999999700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.229794385000001000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.227864385000000880e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.225944384999999670e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.224014385000000971e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.222084385000000850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.220154385000000730e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.218234385000000941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.216304385000000821e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.214374385000000700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.212454385000000912e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.210524385000000791e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.208594385000000671e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.206664385000000550e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.204744385000000761e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.202814385000000641e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.200884385000000520e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.198964385000000732e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.197034385000000611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.195104385000000491e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.193174385000000370e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.191254385000000582e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.189324385000000461e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.187394385000000341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.185474385000000552e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.183544385000000432e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.181614385000000311e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.179684385000000191e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.177764385000000402e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.175834385000000282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.173904385000000161e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.171984385000000373e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.170054385000000252e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.168124385000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.166194385000000011e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.164274385000000223e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.162344385000000102e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.160414384999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.158494385000000193e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.156564385000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.154634384999999952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.152704384999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.150784385000000043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.148854384999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.146924384999999802e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.145004385000000013e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.143074384999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.141144384999999772e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.139214385000001073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.137294384999999863e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.135364384999999743e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.133434385000001043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.131514384999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.129584384999999713e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.127654385000001014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.125734384999999804e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.123804384999999684e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.121874385000000984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.119944385000000864e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.118024384999999654e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.116094385000000955e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.114164385000000834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.112244385000001046e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.110314385000000925e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.108384385000000805e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.106454385000000684e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.104534385000000896e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.102604385000000775e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.100674385000000655e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.098754385000000866e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.096824385000000746e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.094894385000000625e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.092964385000000505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.091044385000000716e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.089114385000000595e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.087184385000000475e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.085264385000000686e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.083334385000000566e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.081404385000000445e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.079474385000000325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.077554385000000536e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.075624385000000416e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.073694385000000295e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.071774385000000507e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.069844385000000386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.067914385000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.065984385000000145e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.064064385000000357e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.062134385000000236e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.060204385000000116e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.058284385000000327e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.056354385000000207e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.054424385000000086e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.052494384999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.050574385000000177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.048644385000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.046714384999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.044794385000000148e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.042864385000000027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.040934384999999907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.039014385000000118e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.037084384999999997e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.035154384999999877e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.033224384999999756e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.031304384999999968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.029374384999999847e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.027444384999999727e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.025524384999999938e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.023594384999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.021664384999999697e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.019734385000000998e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.017814384999999788e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.015884384999999668e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.013954385000000968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.012034384999999759e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.010104385000001059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.008174385000000939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.006244385000000818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.004324385000001030e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.002394385000000909e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-9.000464385000000789e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.998544385000001000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.996614385000000880e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.994684385000000759e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.992754385000000639e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.990834385000000850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.988904385000000730e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.986974385000000609e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.985054385000000821e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.983124385000000700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.981194385000000580e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.979264385000000459e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.977344385000000671e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.975414385000000550e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.973484385000000429e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.971564385000000641e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.969634385000000520e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.967704385000000400e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.965774385000000279e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.963854385000000491e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.961924385000000370e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.959994385000000250e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.958074385000000461e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.956144385000000341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.954214385000000220e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.952284385000000100e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.950364385000000311e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.948434385000000191e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.946504385000000070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.944584385000000282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.942654385000000161e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.940724385000000041e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.938804385000000252e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.936874385000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.934944385000000011e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.933014384999999891e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.931094385000000102e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.929164384999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.927234384999999861e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.925314385000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.923384384999999952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.921454384999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.919524384999999711e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.917604384999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.915674384999999802e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.913744384999999681e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.911824384999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.909894384999999772e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.907964385000001073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.906034385000000952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.904114384999999743e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.902184385000001043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.900254385000000923e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.898334384999999713e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.896404385000001014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.894474385000000893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.892544385000000773e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.890624385000000984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.888694385000000864e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.886764385000000743e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.884844385000000955e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.882914385000000834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.880984385000000714e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.879054385000000593e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.877134385000000805e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.875204385000000684e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.873274385000000564e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.871354385000000775e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.869424385000000655e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.867494385000000534e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.865564385000000414e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.863644385000000625e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.861714385000000505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.859784385000000384e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.857864385000000595e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.855934385000000475e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.854004385000000354e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.852084385000000566e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.850154385000000445e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.848224385000000325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.846294385000000204e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.844374385000000416e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.842444385000000295e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.840514385000000175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.838594385000000386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.836664385000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.834734385000000145e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.832804385000000025e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.830884385000000236e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-8.828954385000000116e+01 0.000000000000000000e+00 -0.000000000000000000e+00
